benchmark,comp_id,loop_id,label,baseline_cycles,slowdown_cycles,percent_increase,runtime_share_pct,is_core_95pct,total_baseline_cycles,total_slowdown_cycles,overall_slowdown_pct_noBubo,source
CD,205,2,C205L2,76245090,0,-100.0,0.030030163098905927,False,253895024642,408905475290,85.22077447319634,-at cd.CollisionDetector.handleNewFrame(Vector) [bci: 223] | -at cd.CollisionDetector.handleNewFrame(Vector) [bci: 323]
CD,205,3,C205L3,68734786,0,-100.0,0.027072127977662508,False,253895024642,408905475290,85.22077447319634,-at cd.CollisionDetector.handleNewFrame(Vector) [bci: 251] | -at cd.CollisionDetector.handleNewFrame(Vector) [bci: 317]
CD,205,4,C205L4,61685896,0,-100.0,0.024295827020233682,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree.forEach(ForEachInterface) [bci: 16]
CD,224,2,C224L2,47778356,0,-100.0,0.018818153710325355,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree.treeMinimum(RedBlackTree$Node) [bci: 2]
CD,205,6,C205L6,34846446,0,-100.0,0.013724745512100754,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree.findNode(Comparable) [bci: 5]
CD,218,1,C218L1,16500334,0,-100.0,0.006498880402743611,False,253895024642,408905475290,85.22077447319634,-at cd.RedBlackTree.treeMinimum(RedBlackTree$Node) [bci: 2]
CD,250,5,C250L5,11583762,0,-100.0,0.00456242181836114,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,224,5,C224L5,11160072,0,-100.0,0.004395545763740764,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,250,6,C250L6,10588798,0,-100.0,0.004170541748476773,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,250,7,C250L7,9871534,0,-100.0,0.0038880375910946554,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,262,4,C262L4,9810182,0,-100.0,0.0038638732735439252,False,253895024642,408905475290,85.22077447319634,"-at jdk.graal.compiler.hotspot.replacements.HotSpotAllocationSnippets.allocateArray(KlassPointer, int, int, int, AllocationSnippets$FillContent, int, boolean, boolean, boolean, boolean, HotSpotAllocationSnippets$HotSpotAllocationProfilingData, boole"
CD,204,1,C204L1,8914626,0,-100.0,0.003511146393108689,False,253895024642,408905475290,85.22077447319634,-at cd.CollisionDetector.handleNewFrame(Vector) [bci: 198] | -at cd.CollisionDetector.handleNewFrame(Vector) [bci: 329]
CD,204,2,C204L2,8827044,0,-100.0,0.0034766510342006153,False,253895024642,408905475290,85.22077447319634,-at cd.CollisionDetector.handleNewFrame(Vector) [bci: 223] | -at cd.CollisionDetector.handleNewFrame(Vector) [bci: 323]
